id,createdAt,closed,dateLastActivity,idList,name,points,desc,idMembers,membersFullName,labels,due,shortUrl,url,pos,idBoard,idShort,shortLink,subscribed,badges,idLabels,stickers,descData,idAttachementCover,attachments
"5ea1f722df3a5f33e2759e1a","Thu Apr 23 2020 16:14:26 GMT-0400 (Eastern Daylight Time)","false","2020-05-04T20:05:45.445Z","Sprint 5 Done","Web Interface - Create User","","User Eric would like to make a mitigation, however he does not have an existing account. To make an account, he will be on the login page, and on the right hand side of the page they will have the option to create an account if they do not have one already. When Eric enters his criteria, he will then press a 'register' button which will successfully register his information into the database that he can then use for logging in in the future. 
Acceptance Criteria: 
-Allow for users to type in their login criteria in the text boxes of the register section
-Users can press a register button to successfully create their account ","TM","Theresa Morris","Value: High,Difficulty: 3","","https://trello.com/c/pujS9yMo","https://trello.com/c/pujS9yMo/134-web-interface-create-user","3682304","5e31d8cddb572e685106c6b2","134","pujS9yMo","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5ea1f72f5ca8b56d972d6f11","Thu Apr 23 2020 16:14:39 GMT-0400 (Eastern Daylight Time)","false","2020-05-04T20:05:56.355Z","Sprint 5 Done","Web Interface - Hide buttons from non-relevant roles","","User Theodore would like to check on the 25 most recent mitigations on the web page. Since he is signed in as a user, when he goes to the search results page he should only have the options to fork a mitigation if he desires. Therefore, the 'Delete Mitigation' and 'Edit Mitigation' should not be present when he is on the web page. However, if Theodore was given admin privileges, then he would be able to see all three of the options of forking, editing, and deleting. 
Acceptance Criteria: 
-Ensure users cannot see the Edit Mitigation and Fork Mitigation Buttons.
-When admins use the page, ensure that they can see the buttons.  ","TM","Theresa Morris","Value: Medium,Difficulty: 5","","https://trello.com/c/xlD01Eov","https://trello.com/c/xlD01Eov/135-web-interface-hide-buttons-from-non-relevant-roles","3747840","5e31d8cddb572e685106c6b2","135","xlD01Eov","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5ea1f71aedfc3b4d89e57e85","Thu Apr 23 2020 16:14:18 GMT-0400 (Eastern Daylight Time)","false","2020-05-06T16:18:34.907Z","Sprint 5 Done","Fixed Fuzzy Search","","Frank wants to refine the way the mitigation are found in the database. Frank searches the database based on the title and descriptions and then does a research using similar words that where found in the first search and does a second search to find more titles. After find all the titles that match it scores them and list them from highest to lowest.

Acceptance criteria:
- Must do two search the first one using the input the second using words that appear more than once.","G, MB","glenna29, Michael Burke","Difficulty: 5,Value: High","","https://trello.com/c/tGQLQcPH","https://trello.com/c/tGQLQcPH/133-fixed-fuzzy-search","3780608","5e31d8cddb572e685106c6b2","133","tGQLQcPH","false","","5e31d8cdaf988c41f2e83b1e,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e41c2ca2161d034cefc1817","Mon Feb 10 2020 15:53:30 GMT-0500 (Eastern Standard Time)","false","2020-05-03T20:13:14.668Z","Sprint 5 Done","Search Bar - Dropdown with database matches after lookup","","To easily know if there is a match after searching with the search bar, David uses a dropdown menu that drops down from the bottom of the search bar. This search bar automatically shows any matches from David's search, without him having to his enter/return. 

Acceptance Criteria:
- The user should be able to type in what they are looking for, and a dropdown menu will appear under the search bar with their selections
- The selections should appear with the most relevant at the top (direct hits), but also any that may have their keyword in its name or description
- The dropdown should be easily readable","TM","Theresa Morris","Value: Medium,Difficulty: 3","","https://trello.com/c/uDQaDbhl","https://trello.com/c/uDQaDbhl/13-search-bar-dropdown-with-database-matches-after-lookup","3813376","5e31d8cddb572e685106c6b2","13","uDQaDbhl","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5eaf27829645642ef86be9bb","Sun May 03 2020 16:20:18 GMT-0400 (Eastern Daylight Time)","false","2020-05-05T16:28:30.879Z","Sprint 5 Done","DB: Search By Title, for Autocomplete","","For the web page to have a autocomplete title search, such that when a user types in part of a title matching results appear. To implement this there needs to be a procedure to search for titles like the currently inputted title. A like title contains at at least the currently inputted letter/word plus any amount of characters after the input. Then each time a user inputs a character the procedure is called to get a more relevant search.

Acceptance Criteria:
- Procedure to search by 'Like' Titles.
- The titles returned match the inputted characters, and any titles that contain atleast those characters and more if applicable.","G","glenna29","Value: Medium,Difficulty: 2","","https://trello.com/c/wShygdX0","https://trello.com/c/wShygdX0/143-db-search-by-title-for-autocomplete","3829760","5e31d8cddb572e685106c6b2","143","wShygdX0","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e41c5d44f2e87159104f7bb","Mon Feb 10 2020 16:06:28 GMT-0500 (Eastern Standard Time)","false","2020-05-03T20:34:01.326Z","Sprint 5 Done","Search Bar - At bottom of dropdown, “add mitigation” selection to go to add mitigation page","","If user Laura would like to add a new mitigation to the list, whether she has a new one in mind, or she doesn't find what she wants after searching, she has the option to press the 'add mitigation' button at the bottom of the search bars dropdown in order to add her input to the mitigation page. This will bring her to the 'add entry' page on the web interface 9 out of 10 times. 

Acceptance Criteria:
- The last selection in the dropdown should be an 'add mitigation' button
- This button should bring them to the 'add mitigation' page, with the title of the new mitigation already edited to include their search","TM","Theresa Morris","Value: Medium,Difficulty: 2","","https://trello.com/c/UAk3dBkE","https://trello.com/c/UAk3dBkE/31-search-bar-at-bottom-of-dropdown-add-mitigation-selection-to-go-to-add-mitigation-page","3846144","5e31d8cddb572e685106c6b2","31","UAk3dBkE","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e63f4f6b72c808334d6c595","Sat Mar 07 2020 14:24:38 GMT-0500 (Eastern Standard Time)","false","2020-05-04T20:06:13.188Z","Sprint 5 Done","Web Interface - Fix Login Redirect","","Under certain circumstances, when logging in, the page rediercts to an error page.  This should happen 0% of the time

Acceptance Criteria - 
Login page redirects properly every time","TM","Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/EOmvC9BI","https://trello.com/c/EOmvC9BI/88-web-interface-fix-login-redirect","3862528","5e31d8cddb572e685106c6b2","88","EOmvC9BI","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41c2d33784533eed9361e4","Mon Feb 10 2020 15:53:39 GMT-0500 (Eastern Standard Time)","false","2020-05-03T20:18:47.319Z","Sprint 5 Done","Search Bar - Dropdown update with every user char input","","When Melanie begins searching for a mitigation, she uses an automatically updated dropdown menu that updates itself with every character she types. This way, Melanie can find what she is looking for before she even has to type out a whole word or phrase.

Acceptance Criteria:
- The dropdown menu will update according to the character the user types.
- The dropdown menu will ignore case sensitivity, so whether or not the user types a 'p' or a 'P' it will not matter.
- The menu will be correct, so if the user types a 'b', all results that begin with the letter b will appear in alphabetical order. ","TM","Theresa Morris","Value: Low,Difficulty: 8","","https://trello.com/c/lLE6QyGi","https://trello.com/c/lLE6QyGi/14-search-bar-dropdown-update-with-every-user-char-input","3878912","5e31d8cddb572e685106c6b2","14","lLE6QyGi","false","","5e31dda454c6f545022349e5,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e41c522b7c4737a69bdbd98","Mon Feb 10 2020 16:03:30 GMT-0500 (Eastern Standard Time)","false","2020-05-05T04:12:24.525Z","Sprint 5 Done","Web Interface - Configurable display to results screen","","When Kiki has successfully pulled up her page of results, she wishes to sort it by varying categories, such as type of mitigation, or operating system, or even just alphabetically.  When she clicks the column headings on the results page, the entries sort in ascending or descending order (It reverses on each click.)  This should work 4/5 times","TM","Theresa Morris","Value: Low,Difficulty: 13","","https://trello.com/c/Vgk2TM6k","https://trello.com/c/Vgk2TM6k/26-web-interface-configurable-display-to-results-screen","3911680","5e31d8cddb572e685106c6b2","26","Vgk2TM6k","false","","5e31dda454c6f545022349e5,5e31d8cdaf988c41f2e83b1f","","[object Object]","",""
"5ea1f7d05ea8476dc5839e1e","Thu Apr 23 2020 16:17:20 GMT-0400 (Eastern Daylight Time)","false","2020-05-04T20:06:25.219Z","Sprint 5 Done","Web Interface - Style the individual mitigation page","","When Mary is looking at an individual mitigation, the page is pleasant and easy to look at, displaying all relevant information in an intuitive manner.

Acceptance Criteria:
The styling is done","TM","Theresa Morris","Difficulty: 2,Value: Medium","","https://trello.com/c/ym22T52H","https://trello.com/c/ym22T52H/141-web-interface-style-the-individual-mitigation-page","3944448","5e31d8cddb572e685106c6b2","141","ym22T52H","false","","5e31d8cdaf988c41f2e83b26,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5ea1f76c4534e0781ae20ad8","Thu Apr 23 2020 16:15:40 GMT-0400 (Eastern Daylight Time)","false","2020-05-04T20:18:03.050Z","Sprint 5 Done","DB: Get user's role","","When Freya is looking at the page, she requires to know the role of the user that is currently logged in.  This procedure should return the user's role in the system.

Acceptance Criteria:
When called, returns the user's role.","MB","Michael Burke","Difficulty: 1,Value: Medium","","https://trello.com/c/96siGszX","https://trello.com/c/96siGszX/138-db-get-users-role","4009984","5e31d8cddb572e685106c6b2","138","96siGszX","false","","5e31ddd72f2cc5719eda9476,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
